transaction_id,customer_id,amount,transaction_date
TX_0000557,CUST_01007,36.38,2023-10-17
TX_0000558,CUST_00883,93.56,2023-11-12
TX_0000559,CUST_00217,454.56,2023-12-01
TX_0000560,CUST_00530,33.71,2023-06-19
TX_0000561,CUST_00144,277.1,2023-08-04
TX_0000562,CUST_00913,-10.24,2023-10-06
TX_0000563,CUST_00304,319.49,2023-06-01
TX_0000564,CUST_00077,325.6,2023-08-08
TX_0000565,CUST_00310,344.03,2023-09-09
TX_0000566,CUST_01176,-18.07,2023-11-29
TX_0000567,CUST_01004,228.63,2023-09-12
TX_0000568,CUST_00143,260.87,2023-06-01
TX_0000569,CUST_00787,476.16,2023-12-17
TX_0000570,CUST_00987,43.03,2023-10-16
TX_0000571,CUST_00735,153.39,2023-08-17
TX_0000572,CUST_00820,8.7,2023-11-13
TX_0000573,CUST_00185,169.98,2023-08-27
TX_0000574,CUST_00164,417.41,2023-12-12
TX_0000575,CUST_00593,316.85,2023-07-16
TX_0000576,CUST_01135,0.45,2023-09-07
TX_0000577,CUST_00391,135.41,2023-09-08
TX_0000578,CUST_00218,307.92,2023-08-31
TX_0000579,CUST_00996,24.13,2023-11-09
TX_0000580,CUST_00896,362.37,2023-07-06
TX_0000581,CUST_00073,80.41,2023-12-02
TX_0000582,CUST_00488,234.4,2023-06-17
TX_0000583,CUST_01107,314.57,2023-10-06
TX_0000584,CUST_01093,481.78,2023-09-24
TX_0000585,CUST_00033,-0.74,2023-06-15
TX_0000586,CUST_00691,389.64,2023-06-11
TX_0000587,CUST_00830,41.46,2023-11-15
TX_0000588,CUST_01071,218.35,2023-11-21
TX_0000589,CUST_01098,57.46,2023-10-27
TX_0000590,CUST_00477,460.9,2023-06-10
TX_0000591,CUST_00289,234.23,2023-06-05
TX_0000592,CUST_00965,451.73,2023-11-06
TX_0000593,CUST_00093,106.19,2023-11-14
TX_0000594,CUST_00267,-12.53,2023-11-09
TX_0000595,CUST_00102,450.42,2023-06-25
TX_0000596,CUST_00934,297.84,2023-10-30
TX_0000597,CUST_00130,405.26,2023-06-28
TX_0000598,CUST_00233,238.51,2023-11-05
TX_0000599,CUST_00451,12.82,2023-07-22
TX_0000600,CUST_00872,155.42,2023-12-06
TX_0000601,CUST_00823,148.6,2023-11-23
TX_0000602,CUST_01179,263.86,2023-08-22
TX_0000603,CUST_00436,377.4,2023-10-30
TX_0000604,CUST_00355,154.46,2023-07-01
TX_0000605,CUST_00560,53.44,2023-09-15
TX_0000606,CUST_00344,342.07,2023-10-20
TX_0000607,CUST_00337,208.1,2023-10-27
TX_0000608,CUST_00083,49.35,2023-11-09
TX_0000609,CUST_00770,384.38,2023-06-05
TX_0000610,CUST_00997,21.98,2023-06-02
TX_0000611,CUST_00367,461.59,2023-11-28
TX_0000612,CUST_00581,196.44,2023-12-15
TX_0000613,CUST_00974,340.03,2023-07-23
TX_0000614,CUST_00293,312.71,2023-10-12
TX_0000615,CUST_00922,194.26,2023-07-15
TX_0000616,CUST_00077,290.06,2023-12-01
TX_0000617,CUST_01023,298.27,2023-06-23
TX_0000618,CUST_00616,160.88,2023-06-02
TX_0000619,CUST_01142,102.53,2023-07-01
TX_0000620,CUST_01085,487.93,2023-11-06
TX_0000621,CUST_00741,428.62,2023-10-17
TX_0000622,CUST_01039,94.02,2023-12-15
TX_0000623,CUST_00426,123.74,2023-07-20
TX_0000624,CUST_00230,394.24,2023-11-23
TX_0000625,CUST_00971,238.71,2023-07-11
TX_0000626,CUST_00088,8.09,2023-09-02
TX_0000627,CUST_00583,88.99,2023-08-04
TX_0000628,CUST_00684,300.75,2023-12-12
TX_0000629,CUST_00928,2.53,2023-12-07
TX_0000630,CUST_00107,460.93,2023-07-16
TX_0000631,CUST_00323,388.46,2023-10-03
TX_0000632,CUST_01054,40.35,2023-07-31
TX_0000633,CUST_00910,288.21,2023-08-23
TX_0000634,CUST_00858,83.35,2023-11-21
TX_0000635,CUST_00667,99.63,2023-06-29
TX_0000636,CUST_00667,98.45,2023-07-31
TX_0000637,CUST_00844,432.34,2023-09-05
TX_0000638,CUST_00451,18.24,2023-10-28
TX_0000639,CUST_00992,8.26,2023-09-20
TX_0000640,CUST_00296,92.41,2023-11-04
TX_0000641,CUST_00931,72.59,2023-09-04
TX_0000642,CUST_00279,218.02,2023-07-20
TX_0000643,CUST_00734,487.29,2023-07-22
TX_0000644,CUST_00687,46.15,2023-11-25
TX_0000645,CUST_01164,11.02,2023-07-05
TX_0000646,CUST_00227,422.86,2023-09-26
TX_0000647,CUST_00856,69.02,2023-08-27
TX_0000648,CUST_00450,440.93,2023-11-02
TX_0000649,CUST_00321,390.56,2023-11-11
TX_0000650,CUST_00348,280.62,2023-10-20
TX_0000651,CUST_00470,24.97,2023-10-12
TX_0000652,CUST_01001,428.34,2023-07-26
TX_0000653,CUST_00969,415.23,2023-08-11
TX_0000654,CUST_00029,359.61,2023-12-06
TX_0000655,CUST_00505,108.87,2023-09-20
TX_0000656,CUST_01186,95.65,2023-10-30
TX_0000657,CUST_00305,455.15,2023-06-02
TX_0000658,CUST_00855,489.7,2023-06-11
TX_0000659,CUST_00963,361.41,2023-10-08
TX_0000660,CUST_00068,201.36,2023-09-09
TX_0000661,CUST_00981,401.05,2023-11-26
TX_0000662,CUST_00200,215.27,2023-08-01
TX_0000663,CUST_00170,270.41,2023-06-04
TX_0000664,CUST_00832,473.97,2023-07-04
TX_0000665,CUST_00734,133.81,2023-11-13
TX_0000666,CUST_00185,-11.72,2023-11-19
TX_0000667,CUST_00624,64.14,2023-09-26
TX_0000668,CUST_01168,368.59,2023-06-07
TX_0000669,CUST_00931,221.16,2023-07-06
TX_0000670,CUST_00830,76.17,2023-09-03
TX_0000671,CUST_00950,346.03,2023-06-01
TX_0000672,CUST_00144,180.14,2023-11-24
TX_0000673,CUST_00681,256.08,2023-08-15
TX_0000674,CUST_00872,371.5,2023-11-26
TX_0000675,CUST_01110,279.12,2023-07-24
TX_0000676,CUST_00165,302.64,2023-08-25
TX_0000677,CUST_00112,247.66,2023-11-20
TX_0000678,CUST_00745,441.75,2023-06-29
TX_0000679,CUST_00784,170.11,2023-11-06
TX_0000680,CUST_00083,170.1,2023-07-15
TX_0000681,CUST_01144,346.53,2023-10-22
TX_0000682,CUST_00419,51.97,2023-08-25
TX_0000683,CUST_00488,260.61,2023-11-14
TX_0000684,CUST_00979,363.44,2023-12-10
TX_0000685,CUST_01188,432.99,2023-11-27
TX_0000686,CUST_00429,371.65,2023-12-12
TX_0000687,CUST_00461,146.64,2023-08-08
TX_0000688,CUST_01031,333.72,2023-08-10
TX_0000689,CUST_00111,12.95,2023-08-28
TX_0000690,CUST_00926,232.84,2023-10-13
TX_0000691,CUST_00251,224.49,2023-10-15
TX_0000692,CUST_01091,447.71,2023-09-24
TX_0000693,CUST_00753,395.95,2023-11-25
TX_0000694,CUST_00134,77.94,2023-09-26
TX_0000695,CUST_00178,21.69,2023-07-16
TX_0000696,CUST_00590,478.29,2023-06-20
TX_0000697,CUST_00223,65.68,2023-06-29
TX_0000698,CUST_00303,238.09,2023-07-23
TX_0000699,CUST_01066,475.09,2023-06-06
TX_0000700,CUST_00600,196.6,2023-11-22
TX_0000701,CUST_01108,464.5,2023-09-30
TX_0000702,CUST_00710,198.47,2023-12-06
TX_0000703,CUST_00043,131.59,2023-06-17
TX_0000704,CUST_00045,433.33,2023-07-30
TX_0000705,CUST_01064,315.23,2023-09-14
TX_0000706,CUST_01185,158.25,2023-11-13
TX_0000707,CUST_00668,232.8,2023-11-18
TX_0000708,CUST_01085,417.79,2023-09-22
TX_0000709,CUST_00937,138.12,2023-07-04
TX_0000710,CUST_00627,69.3,2023-08-06
TX_0000711,CUST_00464,231.81,2023-08-13
TX_0000712,CUST_00096,57.14,2023-08-12
TX_0000713,CUST_00933,477.23,2023-11-06
TX_0000714,CUST_00329,350.14,2023-08-13
TX_0000715,CUST_00373,486.07,2023-11-29
TX_0000716,CUST_00314,63.85,2023-06-30
TX_0000717,CUST_00084,496.76,2023-10-26
TX_0000718,CUST_00259,209.26,2023-09-03
TX_0000719,CUST_00377,86.68,2023-11-29
TX_0000720,CUST_00071,326.09,2023-08-28
TX_0000721,CUST_00302,173.92,2023-10-17
TX_0000722,CUST_00332,257.49,2023-07-02
TX_0000723,CUST_00051,190.37,2023-10-06
TX_0000724,CUST_00297,472.85,2023-08-21
TX_0000725,CUST_00319,-17.77,2023-12-07
TX_0000726,CUST_01118,487.31,2023-08-24
TX_0000727,CUST_00605,226.43,2023-08-14
TX_0000728,CUST_01174,326.78,2023-10-23
TX_0000729,CUST_00905,156.12,2023-06-29
TX_0000730,CUST_00980,448.09,2023-07-06
TX_0000731,CUST_01128,40.78,2023-06-07
TX_0000732,CUST_00822,301.11,2023-07-27
TX_0000733,CUST_00913,165.84,2023-08-23
TX_0000734,CUST_00112,296.24,2023-07-20
TX_0000735,CUST_01194,253.75,2023-12-18
TX_0000736,CUST_00569,81.77,2023-06-22
TX_0000737,CUST_01102,421.71,2023-11-21
TX_0000738,CUST_00178,487.44,2023-09-09
TX_0000739,CUST_00398,235.04,2023-11-02
TX_0000740,CUST_01047,470.57,2023-11-18
TX_0000741,CUST_00739,186.73,2023-12-01
TX_0000742,CUST_00875,172.21,2023-09-04
TX_0000743,CUST_00024,128.02,2023-08-29
TX_0000744,CUST_00630,488.31,2023-10-22
TX_0000745,CUST_00179,92.16,2023-09-22
TX_0000746,CUST_00851,397.92,2023-08-13
TX_0000747,CUST_00335,398.95,2023-09-17
TX_0000748,CUST_00848,52.58,2023-10-29
TX_0000749,CUST_00176,54.69,2023-08-17
TX_0000750,CUST_00972,493.96,2023-10-13
TX_0000751,CUST_00686,14.38,2023-10-30
TX_0000752,CUST_00769,25.99,2023-09-13
TX_0000753,CUST_00559,195.55,2023-10-21
TX_0000754,CUST_00946,349.33,2023-12-11
TX_0000755,CUST_00280,83.61,2023-09-06
TX_0000756,CUST_00592,268.01,2023-06-11
TX_0000757,CUST_00618,413.98,2023-08-17
TX_0000758,CUST_01011,270.83,2023-09-27
TX_0000759,CUST_00459,-6.04,2023-06-01
TX_0000760,CUST_00315,116.59,2023-11-11
TX_0000761,CUST_00967,44.57,2023-11-18
TX_0000762,CUST_00589,196.92,2023-10-04
TX_0000763,CUST_00501,-5.21,2023-12-13
TX_0000764,CUST_00567,236.39,2023-06-18
TX_0000765,CUST_00740,282.15,2023-10-23
TX_0000766,CUST_00893,431.54,2023-11-08
TX_0000767,CUST_00974,486.61,2023-07-01
TX_0000768,CUST_00764,246.51,2023-10-26
TX_0000769,CUST_00035,419.55,2023-07-12
TX_0000770,CUST_01191,10.43,2023-08-21
TX_0000771,CUST_00944,436.72,2023-07-05
TX_0000772,CUST_00731,64.92,2023-08-09
TX_0000773,CUST_00739,198.15,2023-08-31
TX_0000774,CUST_00099,130.73,2023-10-14
TX_0000775,CUST_00157,247.21,2023-12-14
TX_0000776,CUST_00375,377.64,2023-11-01
TX_0000777,CUST_00342,262.73,2023-08-20
TX_0000778,CUST_00616,121.16,2023-11-26
TX_0000779,CUST_00742,29.83,2023-10-27
TX_0000780,CUST_00720,408.12,2023-06-04
TX_0000781,CUST_00280,249.45,2023-09-04
TX_0000782,CUST_00993,194.24,2023-07-12
TX_0000783,CUST_00209,93.3,2023-10-07
TX_0000784,CUST_00452,412.42,2023-10-22
TX_0000785,CUST_01076,419.96,2023-11-30
TX_0000786,CUST_01128,345.18,2023-06-30
TX_0000787,CUST_00854,219.46,2023-06-20
TX_0000788,CUST_00238,405.8,2023-06-05
TX_0000789,CUST_00982,161.07,2023-11-24
TX_0000790,CUST_00742,52.29,2023-09-22
TX_0000791,CUST_01071,377.07,2023-08-27
TX_0000792,CUST_00352,349.15,2023-06-08
TX_0000793,CUST_00242,95.63,2023-11-25
TX_0000794,CUST_00291,337.78,2023-08-18
TX_0000795,CUST_00256,89.12,2023-06-21
TX_0000796,CUST_00870,339.23,2023-12-18
TX_0000797,CUST_00228,20.42,2023-12-16
TX_0000798,CUST_00991,373.81,2023-06-11
TX_0000799,CUST_00402,36.07,2023-11-16
TX_0000800,CUST_01051,288.45,2023-09-29
TX_0000801,CUST_00243,452.44,2023-06-12
TX_0000802,CUST_00135,136.86,2023-06-03
TX_0000803,CUST_00197,386.83,2023-11-02
TX_0000804,CUST_00420,285.55,2023-07-22
TX_0000805,CUST_00378,328.71,2023-06-08
TX_0000806,CUST_00185,55.69,2023-12-09
TX_0000807,CUST_00568,473.37,2023-08-29
TX_0000808,CUST_00721,63.49,2023-10-07
TX_0000809,CUST_00495,242.55,2023-06-18
TX_0000810,CUST_00202,406.18,2023-12-13
TX_0000811,CUST_00028,255.0,2023-12-01
TX_0000812,CUST_00392,481.42,2023-07-14
TX_0000813,CUST_01100,-17.75,2023-12-03
TX_0000814,CUST_00202,460.6,2023-10-08
TX_0000815,CUST_00972,170.56,2023-10-29
TX_0000816,CUST_00379,208.63,2023-06-28
TX_0000817,CUST_00370,414.07,2023-09-06
TX_0000818,CUST_00868,91.42,2023-07-29
TX_0000819,CUST_00834,38.68,2023-08-20
TX_0000820,CUST_00253,222.27,2023-10-12
TX_0000821,CUST_00278,237.82,2023-09-01
TX_0000822,CUST_00590,269.71,2023-06-11
TX_0000823,CUST_00168,150.62,2023-06-30
TX_0000824,CUST_00788,127.48,2023-11-01
TX_0000825,CUST_00638,337.26,2023-09-22
TX_0000826,CUST_00462,268.04,2023-08-14
TX_0000827,CUST_00876,78.17,2023-06-18
TX_0000828,CUST_00974,468.32,2023-09-03
TX_0000829,CUST_00367,-13.35,2023-11-20
TX_0000830,CUST_01006,329.49,2023-09-10
TX_0000831,CUST_00897,251.78,2023-11-21
TX_0000832,CUST_00174,41.99,2023-09-10
TX_0000833,CUST_00820,341.42,2023-06-27
TX_0000834,CUST_00345,13.65,2023-07-21
TX_0000835,CUST_00693,84.14,2023-09-12
TX_0000836,CUST_00251,101.09,2023-09-17
TX_0000837,CUST_01022,124.83,2023-11-30
TX_0000838,CUST_01191,288.7,2023-12-11
TX_0000839,CUST_00819,165.17,2023-11-18
TX_0000840,CUST_00828,493.51,2023-10-09
TX_0000841,CUST_00571,56.63,2023-09-25
TX_0000842,CUST_00221,43.54,2023-10-04
TX_0000843,CUST_01018,100.03,2023-07-05
TX_0000844,CUST_00060,31.79,2023-06-14
TX_0000845,CUST_00139,239.03,2023-06-07
TX_0000846,CUST_00366,178.97,2023-11-21
TX_0000847,CUST_00669,59.42,2023-11-07
TX_0000848,CUST_00197,375.29,2023-11-17
TX_0000849,CUST_01064,379.14,2023-09-28
TX_0000850,CUST_00413,132.65,2023-10-06
TX_0000851,CUST_01004,242.49,2023-10-17
TX_0000852,CUST_00703,400.93,2023-10-17
TX_0000853,CUST_01119,-10.81,2023-12-13
TX_0000854,CUST_00064,495.17,2023-07-01
TX_0000855,CUST_00785,214.06,2023-09-05
TX_0000856,CUST_00906,219.02,2023-06-09
TX_0000857,CUST_00362,269.47,2023-12-17
TX_0000858,CUST_00620,440.04,2023-07-13
TX_0000859,CUST_01006,203.95,2023-08-19
TX_0000860,CUST_00796,233.48,2023-06-29
TX_0000861,CUST_01165,331.01,2023-11-16
TX_0000862,CUST_01134,336.39,2023-10-25
TX_0000863,CUST_00962,227.47,2023-07-11
TX_0000864,CUST_01037,8.98,2023-08-07
TX_0000865,CUST_01013,287.34,2023-09-05
TX_0000866,CUST_00722,378.56,2023-08-12
TX_0000867,CUST_00656,11.94,2023-10-30
TX_0000868,CUST_00092,46.66,2023-09-02
TX_0000869,CUST_00714,400.97,2023-10-28
TX_0000870,CUST_00055,377.9,2023-11-08
TX_0000871,CUST_00698,177.9,2023-09-18
TX_0000872,CUST_00706,495.81,2023-09-14
TX_0000873,CUST_00719,9.35,2023-08-02
TX_0000874,CUST_00507,102.0,2023-08-19
TX_0000875,CUST_00173,453.4,2023-06-17
TX_0000876,CUST_00624,39.53,2023-07-14
TX_0000877,CUST_00040,259.98,2023-06-10
TX_0000878,CUST_00943,322.04,2023-09-17
TX_0000879,CUST_01163,247.68,2023-09-16
TX_0000880,CUST_00546,-9.39,2023-09-29
TX_0000881,CUST_00045,492.6,2023-09-05
TX_0000882,CUST_01168,182.96,2023-10-25
TX_0000883,CUST_00200,400.33,2023-06-26
TX_0000884,CUST_00421,154.7,2023-10-07
TX_0000885,CUST_00695,66.65,2023-08-16
TX_0000886,CUST_00744,484.1,2023-07-22
TX_0000887,CUST_01017,310.43,2023-06-20
TX_0000888,CUST_01097,91.32,2023-08-07
TX_0000889,CUST_00097,134.61,2023-10-25
TX_0000890,CUST_00823,398.39,2023-11-07
TX_0000891,CUST_00188,353.21,2023-10-27
TX_0000892,CUST_00194,287.77,2023-08-09
TX_0000893,CUST_00137,274.54,2023-10-14
TX_0000894,CUST_00973,202.1,2023-08-28
TX_0000895,CUST_00157,318.8,2023-08-17
TX_0000896,CUST_01033,398.15,2023-09-19
TX_0000897,CUST_01105,142.94,2023-09-15
TX_0000898,CUST_00823,110.66,2023-10-10
TX_0000899,CUST_00928,329.21,2023-10-19
TX_0000900,CUST_00369,438.07,2023-11-08
TX_0000901,CUST_01057,428.61,2023-10-26
TX_0000902,CUST_01022,90.74,2023-12-08
TX_0000903,CUST_00957,119.33,2023-11-11
TX_0000904,CUST_01091,400.65,2023-12-14
TX_0000905,CUST_00888,466.01,2023-12-04
TX_0000906,CUST_00122,251.58,2023-09-02
TX_0000907,CUST_00947,56.83,2023-07-09
TX_0000908,CUST_00614,418.94,2023-09-14
TX_0000909,CUST_00652,427.3,2023-06-17
TX_0000910,CUST_00416,419.9,2023-08-08
TX_0000911,CUST_00587,315.94,2023-08-05
TX_0000912,CUST_00483,191.05,2023-06-30
TX_0000913,CUST_00307,79.8,2023-08-02
TX_0000914,CUST_00635,221.36,2023-10-22
TX_0000915,CUST_00893,199.45,2023-06-10
TX_0000916,CUST_00413,62.87,2023-07-05
TX_0000917,CUST_00059,114.37,2023-08-11
TX_0000918,CUST_01127,71.51,2023-06-11
TX_0000919,CUST_00995,386.76,2023-06-15
TX_0000920,CUST_00171,143.23,2023-08-16
TX_0000921,CUST_00130,448.3,2023-09-13
TX_0000922,CUST_00744,329.27,2023-06-24
TX_0000923,CUST_00812,470.44,2023-12-03
TX_0000924,CUST_00287,102.74,2023-10-25
TX_0000925,CUST_01024,465.13,2023-10-12
TX_0000926,CUST_01188,473.83,2023-10-13
TX_0000927,CUST_00515,238.15,2023-06-24
TX_0000928,CUST_00487,291.91,2023-12-15
TX_0000929,CUST_00641,151.23,2023-10-28
TX_0000930,CUST_00798,399.04,2023-12-08
TX_0000931,CUST_00483,466.46,2023-07-26
TX_0000932,CUST_00295,35.54,2023-07-25
TX_0000933,CUST_00562,208.53,2023-08-05
TX_0000934,CUST_00114,234.99,2023-09-04
TX_0000935,CUST_00231,144.57,2023-09-17
TX_0000936,CUST_00972,335.02,2023-08-11
TX_0000937,CUST_00296,168.76,2023-12-01
TX_0000938,CUST_00753,407.11,2023-06-06
TX_0000939,CUST_00071,417.57,2023-11-17
TX_0000940,CUST_00111,339.15,2023-11-19
TX_0000941,CUST_00490,111.55,2023-09-07
TX_0000942,CUST_00633,312.25,2023-11-27
TX_0000943,CUST_00743,449.64,2023-11-23
TX_0000944,CUST_00249,258.15,2023-07-31
TX_0000945,CUST_00906,182.0,2023-09-09
TX_0000946,CUST_00523,136.46,2023-12-11
TX_0000947,CUST_00482,134.66,2023-07-12
TX_0000948,CUST_00898,308.3,2023-12-14
TX_0000949,CUST_00832,390.45,2023-08-10
TX_0000950,CUST_00164,408.06,2023-10-04
TX_0000951,CUST_00964,363.21,2023-08-25
TX_0000952,CUST_00865,435.92,2023-06-26
TX_0000953,CUST_00328,343.21,2023-10-08
TX_0000954,CUST_00135,162.97,2023-11-02
TX_0000955,CUST_01121,363.65,2023-09-25
TX_0000956,CUST_00056,376.23,2023-11-12
TX_0000957,CUST_00376,307.68,2023-11-12
TX_0000958,CUST_00278,-18.4,2023-07-22
TX_0000959,CUST_00625,143.14,2023-06-22
TX_0000960,CUST_00226,62.07,2023-10-11
TX_0000961,CUST_00266,420.42,2023-11-23
TX_0000962,CUST_00840,392.17,2023-08-21
TX_0000963,CUST_00924,228.75,2023-12-06
TX_0000964,CUST_00273,115.55,2023-11-23
TX_0000965,CUST_00670,395.75,2023-07-21
TX_0000966,CUST_00172,195.54,2023-07-17
TX_0000967,CUST_00805,435.72,2023-10-25
TX_0000968,CUST_00459,-9.22,2023-06-06
TX_0000969,CUST_01143,316.5,2023-11-08
TX_0000970,CUST_00468,451.56,2023-09-27
TX_0000971,CUST_00406,116.13,2023-07-14
TX_0000972,CUST_00101,188.54,2023-09-18
TX_0000973,CUST_00532,57.61,2023-09-03
TX_0000974,CUST_00348,472.57,2023-07-01
TX_0000975,CUST_00028,353.66,2023-09-20
TX_0000976,CUST_00929,410.17,2023-10-05
TX_0000977,CUST_00242,96.73,2023-07-23
TX_0000978,CUST_00390,471.95,2023-12-18
TX_0000979,CUST_00545,129.74,2023-10-05
TX_0000980,CUST_00782,47.7,2023-07-23
TX_0000981,CUST_00441,497.51,2023-08-12
TX_0000982,CUST_00387,197.53,2023-09-13
TX_0000983,CUST_00298,-5.04,2023-08-07
TX_0000984,CUST_00482,301.19,2023-08-03
TX_0000985,CUST_00757,283.11,2023-11-13
TX_0000986,CUST_00938,24.58,2023-09-29
TX_0000987,CUST_00272,433.15,2023-11-25
TX_0000988,CUST_00814,337.16,2023-11-30
TX_0000989,CUST_00785,348.4,2023-12-06
TX_0000990,CUST_00524,17.99,2023-10-21
TX_0000991,CUST_00120,7.1,2023-07-31
TX_0000992,CUST_00964,452.28,2023-11-03
TX_0000993,CUST_00093,-17.21,2023-10-08
TX_0000994,CUST_00780,137.3,2023-09-10
TX_0000995,CUST_00759,48.76,2023-10-22
TX_0000996,CUST_00084,281.85,2023-08-06
TX_0000997,CUST_00347,241.95,2023-08-26
TX_0000998,CUST_00958,48.6,2023-08-21
TX_0000999,CUST_01086,205.12,2023-08-06
TX_0001000,CUST_00239,142.9,2023-07-03
TX_0001001,CUST_01022,433.27,2023-08-11
TX_0001002,CUST_00738,461.64,2023-08-12
TX_0001003,CUST_00539,298.72,2023-12-12
TX_0001004,CUST_00540,248.83,2023-09-20
TX_0001005,CUST_00337,144.08,2023-10-04
TX_0001006,CUST_00309,268.95,2023-11-16
TX_0001007,CUST_00901,7.68,2023-07-09
TX_0001008,CUST_00111,99.53,2023-06-10
TX_0001009,CUST_00963,115.32,2023-11-28
TX_0001010,CUST_00956,206.94,2023-10-05
TX_0001011,CUST_00083,209.59,2023-11-29
TX_0001012,CUST_01148,232.3,2023-10-05
TX_0001013,CUST_00230,419.84,2023-07-08
TX_0001014,CUST_00253,161.79,2023-07-23
TX_0001015,CUST_00581,73.94,2023-07-14
TX_0001016,CUST_01041,407.74,2023-10-23
TX_0001017,CUST_01199,90.45,2023-06-02
TX_0001018,CUST_01077,378.76,2023-07-17
TX_0001019,CUST_00852,458.61,2023-08-03
TX_0001020,CUST_01020,331.99,2023-08-24
TX_0001021,CUST_00053,127.83,2023-11-22
TX_0001022,CUST_00249,184.97,2023-10-30
TX_0001023,CUST_00217,415.23,2023-07-10
TX_0001024,CUST_00059,22.15,2023-11-29
TX_0001025,CUST_00982,216.11,2023-08-08
TX_0001026,CUST_00011,151.3,2023-06-12
TX_0001027,CUST_00927,148.96,2023-12-05
TX_0001028,CUST_01165,47.25,2023-06-13
TX_0001029,CUST_00579,148.05,2023-06-15
TX_0001030,CUST_00144,264.52,2023-11-02
TX_0001031,CUST_00781,28.13,2023-08-05
TX_0001032,CUST_00364,104.84,2023-12-15
TX_0001033,CUST_00816,26.38,2023-07-24
TX_0001034,CUST_00333,182.02,2023-09-12
TX_0001035,CUST_00583,316.53,2023-11-15
TX_0001036,CUST_00315,42.71,2023-10-04
TX_0001037,CUST_00885,362.66,2023-08-19
TX_0001038,CUST_00268,166.7,2023-06-25
TX_0001039,CUST_00752,246.58,2023-10-04
TX_0001040,CUST_00912,440.41,2023-09-30
TX_0001041,CUST_00549,272.79,2023-09-17
TX_0001042,CUST_00184,373.38,2023-09-03
TX_0001043,CUST_00381,205.74,2023-09-18
TX_0001044,CUST_00190,1.03,2023-08-27
TX_0001045,CUST_00949,331.75,2023-11-13
TX_0001046,CUST_00317,463.95,2023-10-13
TX_0001047,CUST_01074,23.66,2023-09-28
TX_0001048,CUST_00895,21.18,2023-10-01
TX_0001049,CUST_00615,57.28,2023-07-03
TX_0001050,CUST_00615,417.6,2023-10-12
TX_0001051,CUST_00875,133.65,2023-06-13
TX_0001052,CUST_01128,19.8,2023-06-12
TX_0001053,CUST_01051,35.97,2023-09-17
TX_0001054,CUST_00845,29.13,2023-11-17
TX_0001055,CUST_01164,402.67,2023-08-30
TX_0001056,CUST_00521,284.5,2023-12-14
TX_0001057,CUST_01031,-11.54,2023-12-07
TX_0001058,CUST_00947,73.37,2023-07-17
TX_0001059,CUST_00804,3.53,2023-09-15
TX_0001060,CUST_00609,143.25,2023-12-03
TX_0001061,CUST_00931,373.82,2023-09-24
TX_0001062,CUST_00542,157.49,2023-07-18
TX_0001063,CUST_00432,76.25,2023-12-09
TX_0001064,CUST_00531,433.24,2023-06-28
TX_0001065,CUST_00888,257.88,2023-06-02
TX_0001066,CUST_00808,40.67,2023-07-14
TX_0001067,CUST_00977,219.28,2023-09-12
TX_0001068,CUST_00996,137.46,2023-11-05
TX_0001069,CUST_00738,339.14,2023-11-24
TX_0001070,CUST_00808,398.41,2023-06-23
TX_0001071,CUST_00256,50.26,2023-07-19
TX_0001072,CUST_00229,404.3,2023-11-26
TX_0001073,CUST_00385,426.69,2023-07-24
TX_0001074,CUST_00985,317.28,2023-11-14
TX_0001075,CUST_00495,206.61,2023-11-08
TX_0001076,CUST_01103,79.28,2023-08-17
TX_0001077,CUST_00949,57.05,2023-09-17
TX_0001078,CUST_00044,40.56,2023-07-10
TX_0001079,CUST_00911,481.21,2023-09-29
TX_0001080,CUST_00040,427.09,2023-10-28
TX_0001081,CUST_00496,84.7,2023-10-24
TX_0001082,CUST_00802,6.48,2023-06-03
TX_0001083,CUST_00210,307.81,2023-11-30
TX_0001084,CUST_00884,489.33,2023-10-05
TX_0001085,CUST_01185,289.84,2023-10-20
TX_0001086,CUST_00595,-0.75,2023-09-11
TX_0001087,CUST_00995,246.94,2023-12-03
TX_0001088,CUST_00999,100.59,2023-06-16
TX_0001089,CUST_01081,-10.11,2023-10-26
TX_0001090,CUST_00646,267.69,2023-08-08
TX_0001091,CUST_00854,442.35,2023-06-30
TX_0001092,CUST_01013,303.8,2023-11-13
TX_0001093,CUST_00710,213.13,2023-09-20
TX_0001094,CUST_00042,63.89,2023-12-03
TX_0001095,CUST_00393,224.01,2023-09-21
TX_0001096,CUST_00475,243.97,2023-10-29
TX_0001097,CUST_00694,459.3,2023-12-01
TX_0001098,CUST_00959,48.2,2023-08-15
TX_0001099,CUST_00799,479.1,2023-11-20
TX_0001100,CUST_00737,393.91,2023-07-12
TX_0001101,CUST_00424,126.88,2023-12-09
TX_0001102,CUST_00176,326.87,2023-07-04
TX_0001103,CUST_00354,83.73,2023-11-03
TX_0001104,CUST_01007,32.47,2023-09-15
TX_0001105,CUST_01011,137.9,2023-07-24
TX_0001106,CUST_01140,4.47,2023-06-05
TX_0001107,CUST_00734,438.07,2023-08-31
TX_0001108,CUST_00324,70.85,2023-10-07
TX_0001109,CUST_00065,399.54,2023-08-26
TX_0001110,CUST_00881,39.26,2023-07-29
TX_0001111,CUST_00247,272.23,2023-10-03
TX_0001112,CUST_00528,496.7,2023-12-18
TX_0001113,CUST_00727,380.07,2023-12-15
TX_0001114,CUST_01140,119.1,2023-07-09
